timeStamp,car,date,time,lat,lon,speed,x,y,z,o2,map,name,description,hr
2025-06-07 13:52:25.048,12,07/06/2025,13:52:24,14.9590816,103.0832596,90.099,0.16,0.848,1.76,0.0,10.79141,,,1
2025-06-07 13:52:25.175,12,07/06/2025,13:52:24,14.9590816,103.0832596,90.099,0.304,1.024,-0.496,0.0,10.80938,,,1
2025-06-07 13:52:25.311,12,07/06/2025,13:52:25,14.9592419,103.0829163,73.281,-1.904,0.768,0.544,0.0,10.77813,,,1
2025-06-07 13:52:25.445,12,07/06/2025,13:52:25,14.9592419,103.0829163,73.281,-0.224,0.608,-0.624,0.0,10.84688,,,1
2025-06-07 13:52:25.590,12,07/06/2025,13:52:25,14.9592419,103.0829163,73.281,-1.264,-0.368,2.032,0.0,10.77813,,,1
2025-06-07 13:52:25.727,12,07/06/2025,13:52:25,14.9592419,103.0829163,73.281,-0.688,0.496,-0.64,0.0,10.91719,,,1
2025-06-07 13:52:25.867,12,07/06/2025,13:52:25,14.9592419,103.0829163,73.281,0.448,0.256,1.056,0.0,10.78594,,,1
2025-06-07 13:52:26.017,12,07/06/2025,13:52:25,14.9592419,103.0829163,73.281,-1.568,0.848,2.032,0.0,10.86641,,,1
2025-06-07 13:52:26.163,12,07/06/2025,13:52:25,14.9592419,103.0829163,73.281,-1.488,-0.192,2.0,0.0,10.81484,,,1
2025-06-07 13:52:26.303,12,07/06/2025,13:52:26,14.9593935,103.0826263,61.283,-1.6,0.048,2.032,0.0,10.90156,,,1
2025-06-07 13:52:26.425,12,07/06/2025,13:52:26,14.9593935,103.0826263,61.283,-2.032,0.432,-1.44,0.0,10.80391,,,1
2025-06-07 13:52:26.630,12,07/06/2025,13:52:26,14.9593935,103.0826263,61.283,-2.048,-0.592,-1.696,0.0,10.85078,,,1
2025-06-07 13:52:26.729,12,07/06/2025,13:52:26,14.9593935,103.0826263,61.283,-2.048,0.752,0.928,0.0,10.84141,,,1
2025-06-07 13:52:26.857,12,07/06/2025,13:52:26,14.9593935,103.0826263,61.283,-0.576,-0.032,-0.592,0.0,10.86016,,,1
2025-06-07 13:52:26.982,12,07/06/2025,13:52:26,14.9593935,103.0826263,61.283,-1.808,0.544,1.888,1.832,10.87031,,,1
2025-06-07 13:52:27.152,12,07/06/2025,13:52:26,14.9593935,103.0826263,61.283,-0.72,0.288,-1.584,0.842,10.77578,,,1
2025-06-07 13:52:27.271,12,07/06/2025,13:52:26,14.9593935,103.0826263,61.283,-2.048,0.88,2.016,0.8,10.80703,,,1
2025-06-07 13:52:27.396,12,07/06/2025,13:52:27,14.9595842,103.0824203,58.814,-2.048,-0.464,-0.48,2.121,10.85078,,,1
2025-06-07 13:52:27.535,12,07/06/2025,13:52:27,14.9595842,103.0824203,58.814,-0.24,1.84,2.032,0.0,10.81875,,,1
2025-06-07 13:52:27.711,12,07/06/2025,13:52:27,14.9595842,103.0824203,58.814,-2.048,0.592,-2.048,0.0,10.74922,,,1
2025-06-07 13:52:27.894,12,07/06/2025,13:52:27,14.9595842,103.0824203,58.814,1.568,-1.424,2.032,1.124,10.80625,,,1
2025-06-07 13:52:27.970,12,07/06/2025,13:52:27,14.9595842,103.0824203,58.814,-2.048,1.52,-0.96,0.77,10.77734,,,1
2025-06-07 13:52:28.112,12,07/06/2025,13:52:27,14.9595842,103.0824203,58.814,-1.104,-1.376,2.032,0.842,10.77578,,,1
2025-06-07 13:52:28.256,12,07/06/2025,13:52:27,14.9595842,103.0824203,58.814,-0.24,-0.544,1.488,1.105,10.81719,,,1
2025-06-07 13:52:28.389,12,07/06/2025,13:52:28,14.9598322,103.0822983,60.389,-2.048,-0.304,-2.048,2.613,10.7875,,,1
2025-06-07 13:52:28.536,12,07/06/2025,13:52:28,14.9598322,103.0822983,60.389,2.032,-1.424,1.904,1.858,10.80313,,,1
2025-06-07 13:52:28.693,12,07/06/2025,13:52:28,14.9598322,103.0822983,60.389,-0.592,0.448,2.032,1.282,10.84219,,,1
2025-06-07 13:52:28.795,12,07/06/2025,13:52:28,14.9598322,103.0822983,60.389,-1.856,1.104,-2.048,0.987,10.81484,,,1
2025-06-07 13:52:28.946,12,07/06/2025,13:52:28,14.9598322,103.0822983,60.389,0.288,0.112,-0.528,0.979,10.80625,,,1
2025-06-07 13:52:29.075,12,07/06/2025,13:52:28,14.9598322,103.0822983,60.389,-1.92,0.608,2.016,0.995,10.84531,,,1
2025-06-07 13:52:29.204,12,07/06/2025,13:52:28,14.9598322,103.0822983,60.389,2.032,-0.8,-1.424,0.996,10.76094,,,1
2025-06-07 13:52:29.344,12,07/06/2025,13:52:29,14.9601135,103.0822449,64.149,2.032,-1.472,-1.216,0.982,10.82109,,,1
2025-06-07 13:52:29.490,12,07/06/2025,13:52:29,14.9601135,103.0822449,64.149,2.032,-1.568,2.032,0.969,10.825,,,1
2025-06-07 13:52:29.630,12,07/06/2025,13:52:29,14.9601135,103.0822449,64.149,2.032,-1.088,-1.76,0.955,10.81406,,,1
2025-06-07 13:52:29.764,12,07/06/2025,13:52:29,14.9601135,103.0822449,64.149,2.032,-0.624,-2.048,0.989,10.86641,,,1
2025-06-07 13:52:29.892,12,07/06/2025,13:52:29,14.9601135,103.0822449,64.149,-2.048,1.184,0.976,0.954,10.82422,,,1
2025-06-07 13:52:30.036,12,07/06/2025,13:52:29,14.9601135,103.0822449,64.149,1.952,-1.6,2.032,0.986,10.84688,,,1
2025-06-07 13:52:30.169,12,07/06/2025,13:52:29,14.9601135,103.0822449,64.149,0.912,-0.048,-2.048,0.971,10.75937,,,1
2025-06-07 13:52:30.311,12,07/06/2025,13:52:30,14.9604235,103.082283,69.287,-0.832,-0.896,-2.048,0.961,10.80703,,,1
2025-06-07 13:52:30.450,12,07/06/2025,13:52:30,14.9604235,103.082283,69.287,0.784,0.704,1.68,0.96,10.83594,,,1
2025-06-07 13:52:30.591,12,07/06/2025,13:52:30,14.9604235,103.082283,69.287,0.576,-0.992,1.568,0.974,10.81484,,,1
2025-06-07 13:52:30.730,12,07/06/2025,13:52:30,14.9604235,103.082283,69.287,0.304,-2.048,2.032,0.966,10.85625,,,1
2025-06-07 13:52:30.861,12,07/06/2025,13:52:30,14.9604235,103.082283,69.287,-0.688,-0.816,-2.048,0.954,10.77813,,,1
2025-06-07 13:52:31.001,12,07/06/2025,13:52:30,14.9604235,103.082283,69.287,-0.096,0.512,2.0,5.211,10.83203,,,1
2025-06-07 13:52:31.140,12,07/06/2025,13:52:30,14.9604235,103.082283,69.287,-0.784,0.976,1.232,2.249,10.80703,,,1
2025-06-07 13:52:31.270,12,07/06/2025,13:52:30,14.9604235,103.082283,69.287,0.08,-0.224,-0.72,0.904,10.875,,,1
2025-06-07 13:52:31.410,12,07/06/2025,13:52:31,14.960743,103.0823746,73.254,-0.816,-2.048,2.032,0.991,10.82187,,,1
2025-06-07 13:52:31.542,12,07/06/2025,13:52:31,14.960743,103.0823746,73.254,0.288,-1.52,-2.048,1.024,10.81719,,,1
2025-06-07 13:52:31.691,12,07/06/2025,13:52:31,14.960743,103.0823746,73.254,-0.96,-2.048,0.832,1.024,10.81172,,,1
2025-06-07 13:52:31.820,12,07/06/2025,13:52:31,14.960743,103.0823746,73.254,-1.072,2.032,2.032,1.01,10.83594,,,1
2025-06-07 13:52:31.959,12,07/06/2025,13:52:31,14.960743,103.0823746,73.254,1.808,-1.152,2.032,0.98,10.81953,,,1
2025-06-07 13:52:32.090,12,07/06/2025,13:52:31,14.960743,103.0823746,73.254,-1.52,0.304,2.032,0.974,10.94141,,,1
2025-06-07 13:52:32.240,12,07/06/2025,13:52:31,14.960743,103.0823746,73.254,1.664,-0.272,1.808,0.969,10.775,,,1
2025-06-07 13:52:32.411,12,07/06/2025,13:52:32,14.9610729,103.0824966,77.325,0.304,-1.168,2.032,0.97,10.81016,,,1
2025-06-07 13:52:32.538,12,07/06/2025,13:52:32,14.9610729,103.0824966,77.325,-1.68,2.032,2.032,0.973,10.77813,,,1
2025-06-07 13:52:32.678,12,07/06/2025,13:52:32,14.9610729,103.0824966,77.325,-1.728,0.128,2.032,0.969,10.87734,,,1
2025-06-07 13:52:32.815,12,07/06/2025,13:52:32,14.9610729,103.0824966,77.325,-1.344,1.632,1.824,0.96,10.86328,,,1
2025-06-07 13:52:32.955,12,07/06/2025,13:52:32,14.9610729,103.0824966,77.325,-0.224,-0.864,-2.048,0.953,10.83047,,,1
2025-06-07 13:52:33.085,12,07/06/2025,13:52:32,14.9610729,103.0824966,77.325,2.032,-1.872,1.216,0.955,10.8,,,1
2025-06-07 13:52:33.221,12,07/06/2025,13:52:32,14.9610729,103.0824966,77.325,0.24,0.48,-2.048,0.945,10.83984,,,1
2025-06-07 13:52:33.362,12,07/06/2025,13:52:33,14.9614401,103.0825882,84.162,1.888,0.88,2.032,0.933,10.91797,,,1
2025-06-07 13:52:33.503,12,07/06/2025,13:52:33,14.9614401,103.0825882,84.162,2.032,-1.76,-0.368,0.96,10.78125,,,1
2025-06-07 13:52:33.635,12,07/06/2025,13:52:33,14.9614401,103.0825882,84.162,-2.048,-1.072,-1.872,0.971,10.7875,,,1
2025-06-07 13:52:33.790,12,07/06/2025,13:52:33,14.9614401,103.0825882,84.162,0.816,0.672,0.992,0.99,10.87031,,,1
2025-06-07 13:52:33.931,12,07/06/2025,13:52:33,14.9614401,103.0825882,84.162,-2.048,1.472,2.032,0.977,10.83203,,,1
2025-06-07 13:52:34.070,12,07/06/2025,13:52:33,14.9614401,103.0825882,84.162,-2.048,-2.048,-2.048,0.967,10.77891,,,1
2025-06-07 13:52:34.203,12,07/06/2025,13:52:33,14.9614401,103.0825882,84.162,0.864,-0.576,2.032,0.973,10.88906,,,1
2025-06-07 13:52:34.341,12,07/06/2025,13:52:34,14.961833,103.0826874,89.524,-0.176,0.192,2.032,0.969,10.83906,,,1
2025-06-07 13:52:34.485,12,07/06/2025,13:52:34,14.961833,103.0826874,89.524,0.704,-0.4,2.032,0.959,10.83984,,,1
2025-06-07 13:52:34.622,12,07/06/2025,13:52:34,14.961833,103.0826874,89.524,0.864,-0.848,2.032,0.936,10.82187,,,1
2025-06-07 13:52:34.752,12,07/06/2025,13:52:34,14.961833,103.0826874,89.524,2.032,-1.056,-1.952,0.966,10.84297,,,1
2025-06-07 13:52:34.895,12,07/06/2025,13:52:34,14.961833,103.0826874,89.524,-2.048,0.704,1.344,0.963,10.80938,,,1
2025-06-07 13:52:35.057,12,07/06/2025,13:52:34,14.961833,103.0826874,89.524,0.96,-0.112,2.032,0.957,10.81719,,,1
2025-06-07 13:52:35.190,12,07/06/2025,13:52:34,14.961833,103.0826874,89.524,1.76,-0.464,-1.312,0.965,10.83828,,,1
2025-06-07 13:52:35.320,12,07/06/2025,13:52:35,14.9622459,103.0828018,93.713,-2.032,0.544,-1.824,0.96,10.79375,,,1
2025-06-07 13:52:35.460,12,07/06/2025,13:52:35,14.9622459,103.0828018,93.713,-1.312,0.72,0.32,0.95,10.86563,,,1
2025-06-07 13:52:35.608,12,07/06/2025,13:52:35,14.9622459,103.0828018,93.713,-2.048,0.448,1.488,0.952,10.79375,,,1
2025-06-07 13:52:35.739,12,07/06/2025,13:52:35,14.9622459,103.0828018,93.713,-0.176,1.632,2.032,0.949,10.80938,,,1
2025-06-07 13:52:35.882,12,07/06/2025,13:52:35,14.9622459,103.0828018,93.713,2.032,-0.384,1.376,0.949,10.81953,,,1
2025-06-07 13:52:36.010,12,07/06/2025,13:52:35,14.9622459,103.0828018,93.713,-0.24,0.736,-0.688,0.947,10.90781,,,1
2025-06-07 13:52:36.164,12,07/06/2025,13:52:35,14.9622459,103.0828018,93.713,-1.664,-0.624,-1.344,0.953,10.83906,,,1
2025-06-07 13:52:36.290,12,07/06/2025,13:52:36,14.9626789,103.0829086,97.448,1.504,0.08,2.032,0.961,10.82734,,,1
2025-06-07 13:52:36.447,12,07/06/2025,13:52:36,14.9626789,103.0829086,97.448,-0.16,0.4,-1.072,0.0,10.82266,,,1
2025-06-07 13:52:36.564,12,07/06/2025,13:52:36,14.9626789,103.0829086,97.448,1.6,0.736,2.032,0.96,10.82344,,,1
2025-06-07 13:52:36.794,12,07/06/2025,13:52:36,14.9626789,103.0829086,97.448,0.688,-0.384,-1.216,0.889,10.78906,,,1
2025-06-07 13:52:36.945,12,07/06/2025,13:52:36,14.9626789,103.0829086,97.448,2.032,-1.84,2.032,0.936,10.80234,,,1
2025-06-07 13:52:37.044,12,07/06/2025,13:52:36,14.9626789,103.0829086,97.448,-1.84,-0.864,-2.048,0.954,10.75078,,,1
2025-06-07 13:52:37.456,12,07/06/2025,13:52:36,14.9626789,103.0829086,97.448,-2.048,-0.88,-2.048,0.951,10.82344,,,1
2025-06-07 13:52:37.465,12,07/06/2025,13:52:36,14.9626789,103.0829086,97.448,0.48,-0.832,-2.048,0.955,10.83672,,,1
2025-06-07 13:52:37.466,12,07/06/2025,13:52:37,14.9631271,103.0830231,100.3,-2.048,0.24,1.2,0.952,10.83516,,,1
2025-06-07 13:52:38.714,12,07/06/2025,13:52:37,14.9631271,103.0830231,100.3,2.032,-2.048,-2.048,0.946,10.825,,,1
2025-06-07 13:52:38.715,12,07/06/2025,13:52:37,14.9631271,103.0830231,100.3,-2.048,1.12,2.032,0.949,10.83047,,,1
2025-06-07 13:52:38.715,12,07/06/2025,13:52:37,14.9631271,103.0830231,100.3,0.576,0.24,2.032,0.95,10.89844,,,1
2025-06-07 13:52:38.716,12,07/06/2025,13:52:37,14.9631271,103.0830231,100.3,-0.16,0.88,-1.088,0.973,10.83828,,,1
2025-06-07 13:52:38.717,12,07/06/2025,13:52:37,14.9631271,103.0830231,100.3,-1.568,-0.672,-2.048,0.977,10.82891,,,1
2025-06-07 13:52:38.717,12,07/06/2025,13:52:37,14.9631271,103.0830231,100.3,-0.656,0.656,2.032,0.971,10.83984,,,1
2025-06-07 13:52:38.718,12,07/06/2025,13:52:38,14.9635897,103.0831375,103.65,1.664,-0.56,2.032,0.983,10.85156,,,1
2025-06-07 13:52:38.719,12,07/06/2025,13:52:38,14.9635897,103.0831375,103.65,0.256,-0.752,-0.544,0.976,10.85625,,,1
2025-06-07 13:52:38.719,12,07/06/2025,13:52:38,14.9635897,103.0831375,103.65,0.96,-0.048,-0.032,0.983,10.81953,,,1
2025-06-07 13:52:39.739,12,07/06/2025,13:52:38,14.9635897,103.0831375,103.65,-1.984,-1.456,-2.048,0.976,10.85078,,,1
2025-06-07 13:52:40.142,12,07/06/2025,13:52:38,14.9635897,103.0831375,103.65,2.032,-1.472,2.032,0.962,10.78906,,,1
2025-06-07 13:52:40.554,12,07/06/2025,13:52:38,14.9635897,103.0831375,103.65,1.072,-0.48,-1.92,0.954,10.83281,,,1
2025-06-07 13:52:40.555,12,07/06/2025,13:52:38,14.9635897,103.0831375,103.65,0.4,0.336,2.032,0.954,10.80859,,,1
2025-06-07 13:52:40.556,12,07/06/2025,13:52:39,14.9640665,103.083252,106.79,-1.904,0.832,-0.672,0.959,10.87344,,,1
2025-06-07 13:52:40.556,12,07/06/2025,13:52:39,14.9640665,103.083252,106.79,-1.184,0.672,-1.2,0.951,10.84141,,,1
2025-06-07 13:52:40.557,12,07/06/2025,13:52:39,14.9640665,103.083252,106.79,-1.744,0.96,-1.568,0.945,10.81953,,,1
2025-06-07 13:52:40.557,12,07/06/2025,13:52:39,14.9640665,103.083252,106.79,2.032,0.736,1.488,0.966,10.82422,,,1
2025-06-07 13:52:40.558,12,07/06/2025,13:52:39,14.9640665,103.083252,106.79,0.768,-0.512,1.296,0.948,10.83438,,,1
2025-06-07 13:52:40.558,12,07/06/2025,13:52:39,14.9640665,103.083252,106.79,-2.048,-0.176,-2.048,0.961,10.81484,,,1
2025-06-07 13:52:40.559,12,07/06/2025,13:52:39,14.9640665,103.083252,106.79,-1.072,-1.28,2.032,0.97,10.83594,,,1
2025-06-07 13:52:40.560,12,07/06/2025,13:52:40,14.9645586,103.0833664,109.6,1.696,1.088,2.032,0.976,10.82266,,,1
2025-06-07 13:52:40.561,12,07/06/2025,13:52:40,14.9645586,103.0833664,109.6,1.584,-1.056,2.032,0.974,10.81406,,,1
2025-06-07 13:52:40.681,12,07/06/2025,13:52:40,14.9645586,103.0833664,109.6,0.736,-0.064,-1.472,0.969,10.81406,,,1
2025-06-07 13:52:40.787,12,07/06/2025,13:52:40,14.9645586,103.0833664,109.6,0.912,0.112,1.504,0.961,10.85859,,,1
2025-06-07 13:52:40.942,12,07/06/2025,13:52:40,14.9645586,103.0833664,109.6,1.056,-1.056,1.712,0.963,10.85078,,,1
2025-06-07 13:52:41.064,12,07/06/2025,13:52:40,14.9645586,103.0833664,109.6,1.328,0.656,2.032,0.959,10.85156,,,1
2025-06-07 13:52:41.205,12,07/06/2025,13:52:40,14.9645586,103.0833664,109.6,1.248,0.512,1.856,0.952,10.85156,,,1
2025-06-07 13:52:41.338,12,07/06/2025,13:52:41,14.965064,103.0834656,112.07,0.8,-1.184,-1.712,0.954,10.92266,,,1
2025-06-07 13:52:41.502,12,07/06/2025,13:52:41,14.965064,103.0834656,112.07,2.032,-0.32,2.032,0.946,10.83125,,,1
2025-06-07 13:52:41.642,12,07/06/2025,13:52:41,14.965064,103.0834656,112.07,0.624,-0.432,1.296,0.949,10.83438,,,1
2025-06-07 13:52:41.773,12,07/06/2025,13:52:41,14.965064,103.0834656,112.07,2.032,-0.928,-2.048,0.935,10.89688,,,1
2025-06-07 13:52:41.904,12,07/06/2025,13:52:41,14.965064,103.0834656,112.07,0.576,-0.096,-2.048,0.936,10.83672,,,1
2025-06-07 13:52:42.045,12,07/06/2025,13:52:41,14.965064,103.0834656,112.07,-0.08,-0.032,2.032,0.941,10.82891,,,1
2025-06-07 13:52:42.203,12,07/06/2025,13:52:41,14.965064,103.0834656,112.07,1.12,-1.008,2.032,0.948,10.81094,,,1
2025-06-07 13:52:42.325,12,07/06/2025,13:52:42,14.9655838,103.0835419,114.05,-0.832,-0.656,-0.656,0.934,10.77656,,,1
2025-06-07 13:52:42.479,12,07/06/2025,13:52:42,14.9655838,103.0835419,114.05,-0.656,-0.304,2.032,0.933,10.85156,,,1
2025-06-07 13:52:42.611,12,07/06/2025,13:52:42,14.9655838,103.0835419,114.05,0.4,0.128,-1.84,0.941,10.77188,,,1
2025-06-07 13:52:42.747,12,07/06/2025,13:52:42,14.9655838,103.0835419,114.05,0.272,-0.176,-1.312,0.95,10.74688,,,1
2025-06-07 13:52:42.903,12,07/06/2025,13:52:42,14.9655838,103.0835419,114.05,-0.688,-0.24,-0.208,0.946,10.76328,,,1
2025-06-07 13:52:43.033,12,07/06/2025,13:52:42,14.9655838,103.0835419,114.05,-0.704,0.304,-2.048,0.945,10.82266,,,1
2025-06-07 13:52:43.174,12,07/06/2025,13:52:42,14.9655838,103.0835419,114.05,-0.688,-0.528,2.032,0.951,10.77891,,,1
2025-06-07 13:52:43.329,12,07/06/2025,13:52:43,14.9661169,103.0836029,116.05,0.08,0.24,2.032,0.0,10.8125,,,1
2025-06-07 13:52:43.465,12,07/06/2025,13:52:43,14.9661169,103.0836029,116.05,1.216,-0.336,2.032,0.0,10.94375,,,1
2025-06-07 13:52:43.595,12,07/06/2025,13:52:43,14.9661169,103.0836029,116.05,2.0,0.608,-2.048,0.0,10.81953,,,1
2025-06-07 13:52:43.734,12,07/06/2025,13:52:43,14.9661169,103.0836029,116.05,0.512,-0.272,2.032,0.0,10.84453,,,1
2025-06-07 13:52:43.950,12,07/06/2025,13:52:43,14.9661169,103.0836029,116.05,-0.72,0.368,2.032,0.0,10.90469,,,1
2025-06-07 13:52:44.066,12,07/06/2025,13:52:43,14.9661169,103.0836029,116.05,-1.136,2.032,1.152,0.0,10.82031,,,1
2025-06-07 13:52:44.206,12,07/06/2025,13:52:43,14.9661169,103.0836029,116.05,-1.504,1.52,2.032,0.0,10.88281,,,1
2025-06-07 13:52:44.326,12,07/06/2025,13:52:44,14.9666443,103.0836563,111.81,-1.264,0.832,0.704,0.0,10.825,,,1
2025-06-07 13:52:44.502,12,07/06/2025,13:52:44,14.9666443,103.0836563,111.81,-0.192,0.432,-0.672,0.0,10.87109,,,1
2025-06-07 13:52:44.625,12,07/06/2025,13:52:44,14.9666443,103.0836563,111.81,-0.496,0.736,0.512,0.0,10.85234,,,1
2025-06-07 13:52:44.759,12,07/06/2025,13:52:44,14.9666443,103.0836563,111.81,1.008,0.48,0.944,0.0,10.82187,,,1
2025-06-07 13:52:44.859,12,07/06/2025,13:52:44,14.9666443,103.0836563,111.81,-0.256,0.304,1.088,0.0,10.77734,,,1
2025-06-07 13:52:45.004,12,07/06/2025,13:52:44,14.9666443,103.0836563,111.81,-0.8,1.04,1.856,0.0,10.86641,,,1
2025-06-07 13:52:45.140,12,07/06/2025,13:52:44,14.9666443,103.0836563,111.81,0.944,0.688,1.968,0.0,10.84688,,,1
2025-06-07 13:52:45.347,12,07/06/2025,13:52:45,14.9671354,103.0836945,102.08,-0.352,1.232,-0.016,0.0,10.85547,,,1
2025-06-07 13:52:45.594,12,07/06/2025,13:52:45,14.9671354,103.0836945,102.08,-0.672,0.752,1.856,0.0,10.89844,,,1
2025-06-07 13:52:45.601,12,07/06/2025,13:52:45,14.9671354,103.0836945,102.08,-0.896,0.496,1.888,0.0,10.85547,,,1
2025-06-07 13:52:45.697,12,07/06/2025,13:52:45,14.9671354,103.0836945,102.08,0.112,0.272,-0.32,0.0,10.82969,,,1
2025-06-07 13:52:46.083,12,07/06/2025,13:52:45,14.9671354,103.0836945,102.08,0.672,0.992,1.344,0.0,10.85,,,1
2025-06-07 13:52:46.084,12,07/06/2025,13:52:45,14.9671354,103.0836945,102.08,1.888,-0.304,2.032,0.0,10.89063,,,1
2025-06-07 13:52:46.138,12,07/06/2025,13:52:45,14.9671354,103.0836945,102.08,0.592,-0.24,2.032,0.0,10.84766,,,1
2025-06-07 13:52:46.316,12,07/06/2025,13:52:45,14.9671354,103.0836945,102.08,1.168,1.904,0.752,0.0,10.92656,,,1
2025-06-07 13:52:46.412,12,07/06/2025,13:52:46,14.9675293,103.0837479,80.117,1.104,-0.096,2.032,0.0,10.82344,,,1
2025-06-07 13:52:46.575,12,07/06/2025,13:52:46,14.9675293,103.0837479,80.117,-1.024,1.408,-2.048,0.0,10.86797,,,1
2025-06-07 13:52:46.700,12,07/06/2025,13:52:46,14.9675293,103.0837479,80.117,0.272,0.8,1.152,0.0,10.83359,,,1
2025-06-07 13:52:47.223,12,07/06/2025,13:52:46,14.9675293,103.0837479,80.117,1.008,0.144,-1.232,0.0,10.84688,,,1
2025-06-07 13:52:47.224,12,07/06/2025,13:52:46,14.9675293,103.0837479,80.117,-0.064,0.848,-2.048,0.0,10.86641,,,1
2025-06-07 13:52:47.239,12,07/06/2025,13:52:46,14.9675293,103.0837479,80.117,0.064,0.416,-2.048,0.0,10.84688,,,1
2025-06-07 13:52:47.283,12,07/06/2025,13:52:47,14.9678679,103.083786,68.223,0.304,0.528,2.032,0.0,10.84062,,,1
2025-06-07 13:52:47.406,12,07/06/2025,13:52:47,14.9678679,103.083786,68.223,-0.112,0.432,-0.336,0.0,10.88125,,,1
2025-06-07 13:52:47.573,12,07/06/2025,13:52:47,14.9678679,103.083786,68.223,0.608,0.8,2.032,0.0,10.79062,,,1
2025-06-07 13:52:47.676,12,07/06/2025,13:52:47,14.9678679,103.083786,68.223,-0.528,0.624,-0.864,0.0,10.79062,,,1
2025-06-07 13:52:47.824,12,07/06/2025,13:52:47,14.9678679,103.083786,68.223,0.144,1.28,1.968,0.0,10.88672,,,1
2025-06-07 13:52:48.252,12,07/06/2025,13:52:47,14.9678679,103.083786,68.223,-0.048,0.912,0.608,0.0,10.86641,,,1
2025-06-07 13:52:48.253,12,07/06/2025,13:52:47,14.9678679,103.083786,68.223,-0.928,0.976,0.768,0.0,10.86563,,,1
2025-06-07 13:52:48.257,12,07/06/2025,13:52:47,14.9678679,103.083786,68.223,-0.352,0.512,1.76,0.0,10.9,,,1
2025-06-07 13:52:48.381,12,07/06/2025,13:52:48,14.9681578,103.0838242,58.146,-0.576,0.592,1.488,0.0,10.82266,,,1
2025-06-07 13:52:48.515,12,07/06/2025,13:52:48,14.9681578,103.0838242,58.146,-0.448,0.208,2.032,0.0,10.86406,,,1
2025-06-07 13:52:48.647,12,07/06/2025,13:52:48,14.9681578,103.0838242,58.146,-1.152,0.16,0.416,0.0,10.80547,,,1
2025-06-07 13:52:48.861,12,07/06/2025,13:52:48,14.9681578,103.0838242,58.146,-0.88,0.608,1.968,0.0,10.83594,,,1
2025-06-07 13:52:48.943,12,07/06/2025,13:52:48,14.9681578,103.0838242,58.146,-0.608,0.624,0.464,0.0,10.86719,,,1
2025-06-07 13:52:49.064,12,07/06/2025,13:52:48,14.9681578,103.0838242,58.146,-0.64,0.384,1.168,0.0,10.85625,,,1
2025-06-07 13:52:49.207,12,07/06/2025,13:52:48,14.9681578,103.0838242,58.146,-0.768,0.624,0.4,0.0,10.92266,,,1
2025-06-07 13:52:49.360,12,07/06/2025,13:52:49,14.9683943,103.0838852,48.529,-1.136,0.768,1.072,0.0,10.82109,,,1
2025-06-07 13:52:49.493,12,07/06/2025,13:52:49,14.9683943,103.0838852,48.529,-0.624,0.112,0.384,0.0,10.88516,,,1
2025-06-07 13:52:49.634,12,07/06/2025,13:52:49,14.9683943,103.0838852,48.529,-0.352,0.832,1.008,0.0,10.9,,,1
2025-06-07 13:52:49.769,12,07/06/2025,13:52:49,14.9683943,103.0838852,48.529,-1.936,0.864,-0.048,0.0,10.84453,,,1
2025-06-07 13:52:49.903,12,07/06/2025,13:52:49,14.9683943,103.0838852,48.529,-1.552,0.24,-0.848,0.0,10.79453,,,1
2025-06-07 13:52:50.043,12,07/06/2025,13:52:49,14.9683943,103.0838852,48.529,-0.912,0.912,-2.048,0.0,10.77969,,,1
2025-06-07 13:52:50.184,12,07/06/2025,13:52:49,14.9683943,103.0838852,48.529,-1.056,-0.064,-1.6,0.0,10.82422,,,1
2025-06-07 13:52:50.308,12,07/06/2025,13:52:50,14.9685707,103.0839844,39.292,-0.992,0.416,1.68,0.0,10.82734,,,1
2025-06-07 13:52:50.453,12,07/06/2025,13:52:50,14.9685707,103.0839844,39.292,-0.4,0.288,0.256,0.0,10.84453,,,1
2025-06-07 13:52:50.614,12,07/06/2025,13:52:50,14.9685707,103.0839844,39.292,-0.768,0.976,1.808,0.0,10.80391,,,1
2025-06-07 13:52:50.735,12,07/06/2025,13:52:50,14.9685707,103.0839844,39.292,-0.08,-0.4,1.376,0.806,10.83047,,,1
2025-06-07 13:52:50.957,12,07/06/2025,13:52:50,14.9685707,103.0839844,39.292,1.344,0.48,-0.624,0.0,10.84062,,,1
2025-06-07 13:52:51.004,12,07/06/2025,13:52:50,14.9685707,103.0839844,39.292,-0.64,0.592,1.92,0.0,10.77656,,,1
2025-06-07 13:52:51.155,12,07/06/2025,13:52:50,14.9685707,103.0839844,39.292,-1.936,-1.488,0.992,0.0,10.825,,,1
2025-06-07 13:52:51.296,12,07/06/2025,13:52:51,14.9686708,103.0841293,38.124,-1.648,-1.136,-2.048,0.767,10.775,,,1
2025-06-07 13:52:51.428,12,07/06/2025,13:52:51,14.9686708,103.0841293,38.124,-2.0,-0.528,-1.824,0.828,10.81641,,,1
2025-06-07 13:52:51.578,12,07/06/2025,13:52:51,14.9686708,103.0841293,38.124,0.624,-1.008,-1.776,0.928,10.77891,,,1
2025-06-07 13:52:51.702,12,07/06/2025,13:52:51,14.9686708,103.0841293,38.124,0.72,-0.528,1.792,1.206,10.88437,,,1
2025-06-07 13:52:52.047,12,07/06/2025,13:52:51,14.9686708,103.0841293,38.124,-0.304,1.584,-0.464,0.0,10.86797,,,1
